title                                            	seller     	itemid      	买家  	买家等级                                      	价格	数量	时间                 	套餐            	买家vip                                                                      
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	r**7	http://img.alicdn.com/newrank/b_red_3.gif 	  	1 	2016-01-25 15:20:12	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i3/T1PbuIXclkXXXXXXXX-16-16.png" alt="V1会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	白**熊	http://img.alicdn.com/newrank/b_blue_1.gif	  	1 	2016-01-25 13:53:21	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	m**0	http://img.alicdn.com/newrank/b_red_4.gif 	  	1 	2016-01-25 12:50:19	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	充**销	http://img.alicdn.com/newrank/b_blue_2.gif	  	1 	2016-01-25 10:15:46	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i1/T1GYuIXcRkXXXXXXXX-16-16.png" alt="V3会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	茗**儿	http://img.alicdn.com/newrank/b_red_4.gif 	  	1 	2016-01-25 10:13:34	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	b**5	http://img.alicdn.com/newrank/b_blue_3.gif	  	1 	2016-01-25 08:52:26	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i1/T1GYuIXcRkXXXXXXXX-16-16.png" alt="V3会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	w**4	http://img.alicdn.com/newrank/b_red_5.gif 	  	1 	2016-01-24 22:46:16	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i1/T1GYuIXcRkXXXXXXXX-16-16.png" alt="V3会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	王**5	http://img.alicdn.com/newrank/b_red_5.gif 	  	1 	2016-01-24 20:27:28	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	一**恸	http://img.alicdn.com/newrank/b_red_3.gif 	  	1 	2016-01-24 08:54:50	颜色分类:黑色套餐:官方标配	                                                                           
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	後**h	http://img.alicdn.com/newrank/b_red_3.gif 	  	1 	2016-01-23 23:21:38	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	李**1	http://img.alicdn.com/newrank/b_red_4.gif 	  	1 	2016-01-23 20:00:56	颜色分类:黑色套餐:官方标配	                                                                           
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	w**4	http://img.alicdn.com/newrank/b_red_5.gif 	  	1 	2016-01-23 16:02:09	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
[旗舰店] Canon/佳能 EOS 700D 单反套机 EF-S 18-55mm 送摄影包   	佳能官方旗舰店    	42070892819 	空**步	http://img.alicdn.com/newrank/b_red_3.gif 	  	1 	2016-01-23 15:11:25	颜色分类:黑色套餐:官方标配	<img src="//img.alicdn.com/tps/i4/T1FHuIXcNkXXXXXXXX-16-16.png" alt="V2会员">
